Name,Publication Date,Message,Reactions Count,LIKE,LABEL
Muhamad Danil,07/18/2025 11:26:10,Gw tau arahnya kemana ini 🗿,214,3,0
Tisna We,07/18/2025 11:26:18,🤣🤣🤣,44,34,0
Ezar Mohamed P,07/19/2025 00:39:16,Momen setelah ulangan,146,3,0
Muhamad Danil,07/19/2025 09:41:35,Emak : serius punch👊,114,3,0
Ikbal PA,07/19/2025 09:41:48,Emang suka kadang-kadang,66,9,0
Ezar Mohamed P,07/19/2025 16:17:37,kakak pembina pramuka itu mereka 99% aman walaupun masuk hutan,229,6,0
Bianca Kurmarriam,07/19/2025 16:17:49,Mak tulung mak 😭,35,29,0
Slight,03/13/2025 17:28:26,"Izin minDisini ada yang sedang atau pernah di diagnosis gangguan psikologis tertentu ga? (Seperti ocd, phobia, depresi, personality disorder, dll). Mau tanya-tanya singkat buat tugas kuliah.Bagi yang berkenan bisa rep atau lagsung pc juga boleh 🙂",1,0,0
Anonymous participant,03/15/2025 13:22:48,"siapalah yg harus aku percaya didunia ini lg,bahkan ibu sendiri pun menghinanya udh melewati batasnya,pdahal pas lg kerja lg ada uang apapun itu pasti dibeli ,rumah dibantuin nyicil,kuliah adek dibantuin, pas udah jatuh semua omongannya bukan main triak histeris barang dibantingin didepan muka gua,depresi bgt ,apa emang begini hinanya aku tuhan",8,1,0
Agnia Putri,03/15/2025 13:23:02,"hallo le siapa di sini yang umur nya baru 18tapi hidup uda sendiri saya saya sayamohon maaf saya ijin curhat dikit tentang kehidupan saya, sekarang saya hidup sendiri umur saya baru 18 ibu saya uda meninggal dan bapa saya nikah lagi sekarang dia uda punya keluarga baru dulu saya mau ikut keluarga baru saya tapi kata bapa saya jangan katanya kamu uda gede uda bisa mandiri, oke saya ikutin karna ya oke lah terus ibu tiri saya juga ga mungkin ngijinan kalo saya ikut mereka, bapa saya nikah sama janda anak dua, bulan pertama sampe bulan ke 4 bapa saya rajin banget ngasi kabar, ngasi uang, pokonya saya bener bener ga kesusahan lah tapi sekarang uda jalan 2 bulan bapa saya bener bener uda lupa sama saya, ngasi uang pun uda ga pernah saya makan cuma ngandelin jadi tukang cuci dan karna saya kepepet kelaparn makanya saya minta uang ke bapa saya, ehh di bales nya ibu tiri saya, terus dia malah marahin saya, katanya bapa kamu sekarang uda punya keluarga baru, punya anak juga 2 anak saya, gitu maksud saya, saya kan anak kandung nya harus nya lebih bertanggung jawab ke anak kandung gitu kenapa harus ke anak tiri, saya juga baru umur 17, saya keluar sekola dari sma kelas 11 maaf ya kepanjangan saya bener bener pengen ngeluarin yang ada di hati saya saya bener bener cape ga punya tempat cerita, saya sekarang tinggal di rumah peninggalan alm mama sayasaya malah dari kemarin ga makan terus tdi juga cuma minta nasi ke tetangga malah di marahin",20,0,0
Anonymous participant,03/16/2025 01:52:15,"Halo mau nanya,kalo bicara sama orang tuh apa yg harus ditatap ya, apakah matanya harus ditatap terus?. Kalo natap terus aku suka gak berani,juga kalo terlalu fokus natap suka lupa ngomong apa nggak dengerin.serius nanya soalnya kalo ngobrol suka ngalihin mata kemana jadi kesan nya kayak gak sopan",3,0,0
Dzulqa'dah Muti At-Taysir,03/16/2025 01:52:46,Waktu sekolah 3 tahun itu terasa lama sekaliSetelah lulus sekolah 3 tahun itu sangat singkat sekali,18,0,0
Anonymous participant,03/16/2025 13:32:18,Ada gak sih gegara nolep gak punya motor apa lagi gua tinggal dikampung yg kemana mana itu jauh dan gua GK punya teman Ama disekitaran rumah gua gegara gua dibully dulu dan sekarang bingung dan udah mau lulus SMA,15,0,0
Dewi Hoki,03/16/2025 13:32:30,"halo semuanya, aku juga nolep, introvert.. punya cita² keliling indonesia, travelling, kulineran.... adakah yg sm kaya aku?pengen banget punya partner kemana mana, ayo temenan siapa tau deket terus bisa main bareng :)",10,0,0
Anonymous participant,03/16/2025 21:14:38,"minimal kalian kalo kalian nolep mending nongkrong sama teman,biar gak nolep² banget ada perkembangan,gua juga sekarang udah lumayan agak gak nolep",22,1,0
Boy Aprihandy,03/16/2025 21:15:58,Orang yang sedang menasehatimu sebenarnya dia menceritakan penyesalan di masa lalunya.,10,0,0
Anonymous participant,03/17/2025 05:19:03,"Sedikit cerita leTadi kan gw ada cara keluarga/bukberNah ada 3 anak kecil cewe semua, gw dikatain opet leAma anak kecil itu, jujur sedih le knp gw doang yang dikatain padahal samping gw juga ada sepupu gw,mungkin karena gw item,pendek, jerawatan kali ya kwkwkwkNasib jadi orang jelek le😊",67,9,0
Anonymous participant,03/18/2025 11:50:42,"Hy semuanya Aku mau cerita dongAku perempuan dan tinggal di jakarta timur, aku lulusan S1 dan sudah bekerja , tapi gaji ku kecil bahkan jauh dari kata umr jakarta, karena gaji ku gak cukup untuk biaya hidup aku dan orang tua ku akhirnya bapak ku yg sudah pensiun bekerja dan sakit memutuskan untuk jualan kopi keliling untuk memenuhi kebutuhan hidup kami, sebenarnya aku mau nya bapak ku di rumah aja gak usah jualan karena usia nya jg udah gak muda lagi tapi gimana ya gaji ku sangat kecil tidak cukup untuk memenuhi biaya hidup keluarga, bahkan ibu ku sering bilang ""kalau gaji Kamu gede kaya orang2 mungkin bapak kamu gak usah jualan kopi keliling cukup dirumah aja"", bahkan ibu juga sering2 membandingkan aku sama anak2 tetangga karena mereka rata2 gaji umr bahkan diatas UMR jd bisa membiayai hidup keluarga nya, sedih sih sebenarnya, ditambah lagi omongan tetangga dan saudara2 yg bilang aku gak sayang/peduli orang tua karena aku udah kerja tapi bapak nya masih jualan aja bukannya diem dirumah aja padahal usia sudah tak muda lagi , ya mereka gak tau pekerjaan ku dan gaji ku berapa dan gak tau juga kehidupan aku dan orang tua ku seperti apa cuma bisa komentar aja, orang tua ku menyuruh aku untuk mencari pekerjaan lain yg gajinya besar supaya bisa memenuhi kebutuhan hidup keluarga dan keluarga gak pusing mikirin ekonomi karena bapak jualan penghasilan nya gak nentu kadang rame kadang sepi, aku juga lagi mencari pekerjaan ditempat lain yg gaji nya lebih besar tapi belum dapat juga 😟, bahkan ibu nyuruh aku berhenti bekerja soalnya buat apa kerja kalau gaji kecil gak bisa memenuhi kebutuhan hidup keluarga juga,,,,Aku harus gimana nih apa aku ikutin ibu ku untuk berhenti bekerja dan cari tempat kerja ditempat lain yg gaji kecil atau aku tetap bekerja di tempat yg sekarang sambil cari pekerjaan di tempat lain?",26,0,0
Dewi Eka Sari,03/19/2025 13:07:05,Susah bgt ya punya jiwa introvert bgt maju kedepan buat presentasi aja rasa nya udh panas dingin 😭 mana semua mata tertuju ke arah ku semua 😫 AAAAA TOLONGIN MSH GEMETARAN RASA NYA #izin_yamin😁,39,0,0
Ridho Syahputra,03/19/2025 17:08:39,"Sedikit mau cerita le Umur tahun ini 22 pulang merantau udah 8 bulan Nganggur di kampung dari bulan 6 2024 kmaren Rencana mau kerja toko retail tapi gw insecureGw ada riwayat patah kaki (Kiri) overal untuk kerja berat (memangggul) 40 kg masih sanggup, tambahan gw punya tato rencana tahun ini mau ngelamar kerja di retail (indomaret/alfamart) apakah dengan kekurangan ku ini keterima ga ya ..,Mohon disini kali aja ada ex karyawan retail boleh kasi saran",8,0,0
Anonymous participant,03/20/2025 07:28:44,"Jadi gini men temen, semua orang pasti pengen dong nikah ya, nah gw nih ceritanya udh mau bgt buat nikah. Masalahnya, gw gak tau dimana gw bakal tinggal nanti, kalo dirumah ortu gw atau ortu cewe kalian pasti tau lah, gabakal bener nantinya. Kalo beli rumah, kalian juga pasti tau juga, rumah sekarang mahal banget, apalagi buat orang biasa biasa aja kaya gw. Solusinya gimana ya? Ada yang bisa kasih pencerahan gak :(",9,0,0
Jack Jack,03/20/2025 07:29:31,"cara melamar pekerjaan untuk orang nolep online/offline bagaimana bang, cuma ijazah smp, putus sekolah kelas 10 dulu karena trauma",51,1,0
Rahman Natanegara,03/21/2025 10:53:36,"Inget ya gak semua ANAK itu LUCU, kadang suka heran sama orang tua yang udah tau anaknya bengal malah di normalisasi ""NAMANYA JUGA ANAK ANAK"", udah tau anak anak kasih arahan bukannya minta dimaklumi terus terusan, lah ini aturan arena skateboard harusnya dipake buat latihan malah dipake tempat maen sama anak anak ingusan, giliran kesenggol sama orang yg lagi latihan skate emaknya pada tantrum. Emang LUCU",11,0,0
Dzulqa'dah Muti At-Taysir,03/21/2025 10:53:38,"Kalau cape otot cape fisik bagus itung itung olahraga badan sehatIni cape hati, cape pikiranMuak banget rasanya",22,0,0
Anonymous participant,03/22/2025 01:55:33,hampir tiap hari pmo entah kenapa tak bisa dikontrol mungkin eror otak jiwa ini siapapun tolong gw capek seperti ini,47,10,0
Anonymous participant,03/22/2025 01:56:05,"Susah ya jadi orang intorovert udah gitu gaada motor. Setiap mau pergi sama temen kerja dioper sana oper sjni,  pengin gak ikut gaenak sama bos.",22,0,0
Ahmad Pagebangan,03/25/2025 05:34:22,"Udah bang jangan drama. Ghibah terhadap penipu nggak dosa kan?Acc min ini info untuk yang lainLangsung keluarkan saja min orang seperti ini.Saya niat ngetest dia di inbok bertanya tentang pekerjaan, diawali melihat komentarnya di status akun Jack Jack. Ternyata mau nipu",9,0,0
Anonymous participant,03/25/2025 14:07:33,"Kenapa ya bpk ku kyk menyesal punya anak perempuan krena alasannya ga bisa bantu dirinya Jdi aku sebagai anak merasa sedih krena harapan bp ku ga sesuai,dan bpk ku jg ingin aku tuh kuat ga lemah.",56,2,0
Charlesveltas,03/25/2025 14:07:52,"Diumur segini teman"" gue udah pada dapat kerjaan, ada yang masuk ptn favorit, ada yang udah ketemu jodohnya, terus nikah dengan resepsi mewah, lalu punya keturunan.Sementara gue lagi merangkak tertatih tatih sampai mana ya jalan gue ini, kayanya mereka pada cepet gitu, bahkan gua bingung apa yang gua lakuin saat ini. Apa emang jalannya gini? Overthinking makes me like that. Gelisah dan takut masa depan. Kira kira yang gua lakuin saat ini bener ga sih, Gua takut ngecewain orang tua, Takut gabisa banggain. Pikiran itu selalu mengganggu.Mungkin memang jalan gue seperti ini kali ya, Gue harap gue kuat jalani hidup ini. Tuntutan hidup yang serba rumit, Kepikirannya uang uang mulu, bahkan lupa caranya nikmatin hidup dan bahagiain diri sendiri.",40,2,0
Sanns Cihuy,05/09/2025 03:04:54,umur 24 nolepbutuh saran dan kritikan agar bisa keluar zona nyaman ini?Bagi kalian yang sudah keluar dari zona nyaman?,19,0,0
Anonymous participant,06/02/2025 02:14:51,"Bang solusinya saya diteken terus oleh keluarga untuk bekerja soalnya saya udah dua tahun nganggurDitambah saya di ejek terus sama sepupu sya karena banyak drama, sy sudah pernah cari kerja tapi hasilnya nihil terus, pernah kerja di pabrik cuma bertahan sebulan karena orangnya tipe bar-bar dan judgemental dan saya juga akui bahwa saya orangnya sulit untuk menyesuaikan diri yg membuat diri saya sulit mendapatkan pekerjaan. Sarannya apakah kabur dari rumah saran yang tepat soalnya saya sudah tidak punya space untuk bercerita emosi saya udah mulai gak stabil karena terus ditekan batinnya oleh orang-orang sekitar rasanya sulit sekali kalau terus ditekan tanpa ada yg mendukung dan apakah merantau tanpa koneksi juga saran yang tepat? Karena diluar kota saya tidak punya teman.",26,0,0
Ini Heru,06/03/2025 03:06:05,"Saran Bang.... hidup Gua nolep dari kecil Gak ada kawan ...cuman ada ortu sama kakak....gak ngerti kenapa hidup dan kenapa menjalaninya ......dari kecil di tinggal sendiri di dalam rumah ...ortu kerja ......sampai ini udah mau lulus sma Gak ngerti ngapain aja dari dulu.....pengalaman sama orang lain gak ada, masa depan gak ada gak tau mau apa",33,0,0
Irfan,06/03/2025 03:10:55,"Saat ini gw merasakan kebingungan yang mendalam tentang bagaimana cara menghadapi kehidupan yang kadang tiba"" ada sebuah pergerakan di perjalanan hidup yang dimana gw gk tau harus bagaimana menghadapi kebingungan dalam mengambil keputusan. Sampai saat ini gw udah bingung banget dengan kehidupan ini 😢, sepertinya gw butuh mentor atau bimbingan dalam kehidupanku ini, bagaimana cara menjalani kehidupan yang baik dan benar, menghadapi masalah, menghadapi kebingungan, menghadapi keputusan, menghadapi sosialisasi di dunia ini, intinya berkaitan dengan cara yang benar nya, karena kadang gw memang betul"" belum tahu apa yang harusnya dilakukan disaat dalam kondisi tertentu itu.",14,0,0
Anonymous participant,06/03/2025 09:11:39,"serba salah ya jadi anak nolep yg cuma beban ortu meski udah berusaha ngelakuin yg terbaik ttp aja salah ga pernah bener di mata ibu, gw udah nganggur dari 2023 gra² sakit tbc abis tu berobat jalan cuma membusuk dikamar udh ngelamar ksana sini tpi ga didukung krna gajinya kecil apalagi gw sering diomongin buruk² ngejelk² in anak sendiri ke org lain gapernah gitu gw dibela sekali aja dan apapun yg gw lakuin ga pernah cukup gw cape gw jg gamau kayak gini bahkan gw dgr sendiri pas gw sakit klo ibu gw berharap gw ma*i pas bayi, skrg juga gw sakit lgi gw jg gamau jadi beban ortu trs.",15,1,0
Anonymous participant,06/05/2025 06:08:59,maaf bang adakah cara alami agar bibir ga monyong? kalo untuk operasi harus siapin duit gede dan saya ga punya posisi nganggur blm punya kerjaan... Kena mental banget setiap keluar rumah ada aja orang yng neriakin saya mony*t karna bibir saya monyong.,6,1,0
Ryonosuke Tennyo,06/05/2025 10:13:30,"Hai gw RyanGw cowo umur 19 tahun yg susah bergaul,bahkan keluar rumah pun cuma ke warung/lagi kepengen doang,merantau di kota orang, hidup ngontrak sendiri,keluarga jauh dikampung,dan Alhamdulillah gw sekarang kerja di pabrik gaji 2 jt dan itu Alhamdulillah bisa dicukup²kan bagi gw.Nah gw mau curhat jadi selama gw kerja dan gajian,uang gw selalu habis² ntah kemana (mungkin gw boros),palingan nyisih dikit doang wkwk.Kehidupan yg sekarang ini malah ngebuat gw bosan dan gk udh muak.gw mikir kedepannya gw mau berubah tapi bingung mulai darimana. ""Harus upgrade skill mumpung masih muda"" itulah yg ada dipikiran gw, sementara gw cuma lulusan SMP dan gk punya bakat sama sekali.Barangkali ada teman² yg mau ngasi saran atau bimbingan bagi gw yg masih muda ini,pliss bantu gw supaya gw gk terjebak di kehidupan yg gw rasa gk akan selama gini terus.Bukannya gw gk bersyukur tapi karna gw masih muda gw pengen berubah,belajar,dan upgrade skill gw buat hidup kedepannya yg lebih baik.Saran atau apapun itu gw terima karna gw gk punya temen buat tuker pikiran.Sekian dan terima kasih",29,1,0
Reza Barbu,06/06/2025 04:08:46,lebih baik mati aja daripada idup,38,0,1
Yan Muhammad,06/07/2025 00:29:57,"Cara atasi punya wajah yang keliatan tua dari umur gimana ya, soalnya umur masih 27Masalah nya di bagian pipi yang cekung, kempot, bopengan, kusam, kurusKadang minder kalo ngumpul sama yg seumuran tuh, apalagi pas ada yang manggil bapak",22,1,0
Izzy Courtney,06/08/2025 14:41:16,Ada yg seperti saya ga kalau  dapat undangan pernikahan teman rasanya sedih sedangkan saya hidup masih kayak gini belum punya apa² udah lama nganggur kadang mikir suatu saat saya bakal bisa nikah seperti teman² gak😢,23,0,0
Anonymous participant,06/09/2025 03:10:59,"gue mau curhat le tapi gue bingung mau ngetik apa, tapi kepala gua sakit banget banyak emosi yang di tahan, gue gatau kedepannya gue bakal jadi apa",28,0,0
Vyu Vin,06/09/2025 03:11:56,"Buat Kaka"" yang udah nikah dan jadi irt aja ga kerja yang lain, enak gasih? Ko org nganggep rendah banget yah kalo istri ga kerja, aku masih gadis aku bingung ntar antara PGN kerja habis nikah atau fokus irt aja?Alhamdulillah nya aku sih punya pasangan yang ngerti aku ga dibolehin kerja krna dia gmau aku disuruh suruh, tapi ya aku tkt di remehin sama dianggep rendah aja gitu loh",8,0,0
Anonymous participant,06/09/2025 04:16:34,Gw dilingkungan yg baru caranya gimana ya biar akrab sama orangMau ngakrapin ragu raguTiap berpapasan sama orang baru mukanya gak senyym liat gw Gw juga bingung mau senyum apa gak takutnya di abaikanApalagi ngajak ngobrol,22,0,0
Anisaa,06/09/2025 07:46:29,"Gimana cara mengobati penyakit nolep aku gak tau jenis sakit nya apa. yg jelas gak bisa bergaul dengan tetangga bahkan saudara, kalo di tempat ramai keringat dingin, sesak nafas, kalo ngomong sama orang kadang gak nyambung",26,3,0
Anonymous participant,06/10/2025 03:56:29,"Yg nolep+nganggur ada keinginan buat menikah ga si kadang gw mikir gw hidup kayak gini suatu saat bisa nikah ga ya, sedangkan umur sudah 25thn",68,1,0
Ariff N,06/11/2025 01:29:52,"2 hari lagi jalan sendirian nyari kerja ke jakarta,modal mau jual hp (mungkin laku 700 RB ) doakan guys semoga aja dapet pekerjaan yang sesuai.dirumah udah nga betah",94,0,0
Anonymous participant,06/11/2025 05:34:37,halo semua saya belakangan ini mulai kena tekanan batin lagi semenjak saya pulang ke kampung dan rasanya saya ingin kabur saja dari rumah tapi mau kemana uang pas Pasan saya sudah lama mempertimbangkan resikonya tolong beritahu saya harus kemana,12,0,0
Anonymous participant,06/11/2025 08:28:24,Gimana caranya ngatasin lengan kecil  ya mau kerja dimanapun jadi kurang percaya diri dulu lengan gua normal tapi semenjak GK bisa tidur siang tidur di atas jam 12 malam fisik gua jadi ancur hidup gua hilang kepercayaan diri🥹🥹,23,0,0
Anonymous participant,06/11/2025 22:25:18,"permisi teman teman, jadi aku mau pamit hehe, setelah beberapa bulan yang lalu, aku sempet nge down, dan yaa berkat kalian selalu ada hal random di grub jadi terhibur, aku pun perlahan mulai merangkak keluar, semangat untuk teman² di luar sana yang sedang struggle, keep fightingg kawan 😆, aku percaya kalian pasti bisa kok 💪🏻",14,0,0
Agility,06/12/2025 03:15:30,"Bang, mau curhat sedikit. Gw orang yang jarang ngomongin masalah gw karena ngerasa diri gw sendiri ""gak layak"" mempermasalahkan ini. Jadi, kalo semisal suatu hal yang gw lakuin itu dikritik/dipuji sama orang dan gw sangat terpengaruh sama hal tersebut, kira-kira apa namanya? Gw kayaknya baru sadar kalo segala hal apapun yang gw lakuin dari SD sampe lulus SMA ini ada kaitannya sama pujian/kritikan. Contohnya kayak gw pernah makai jam doang karena pengen aja terus tiba-tiba ada orang yang menanyakan ""kenapa pake gituan?"", diri gw serasa ga enak dan akhirnya ngelepas jam gw. Kadang pula gw ngelakuin sesuatu dan kalo itu dipuji sedikit aja ama temen kelas gw, gw ngerasa pengen lanjut terus. Begitu pula sebaliknya, bahkan pernah sampe gak mau ngelakuin hal itu lagi. Padahal kan ya apa yang dibicarakan orang lain sama sekali gak ada pengaruh eksternal apapun ya, tapi di gw malah kerasa internal maupun eksternal gw kena kalo masalah ginian.Sekain trims.",23,0,0
Anonymous participant,06/12/2025 03:15:56,halo para noleppers 🤣🤣🤣,25,0,1
Gurt,06/12/2025 10:55:43,"Pernah ngga si kalian merasa Kalau kita, sebagai orang nolep, ngerasa, kalau ""rutinitas"" seperti main hp, scrolling medsos, atau bermain game, lama lama jadi terasa hambar.Mau cari kerja, tapi nggak tau kerja apa dan dimana (baru lulus SMA)Sampai terkadang ada di titik yang dimana, ngerasa, 'oh iya, capek juga ya ternyata kalo ngga ngapa ngapain'.",29,1,0
タナトス,10/19/2023 13:37:58,Ciu beras indo 🤮🤮Ciu beras jepang 😍😍Double standar penyefonk,334,2,1
タナトス,12/12/2023 06:31:25,Bonyok dikeroyok pj 😢Problematika hidup di jepang,412,0,1
Merah,04/22/2025 10:42:40,semua demi penurunan tarif🇯🇵🇺🇸,107,1,0
James Mortiary Patirot,04/22/2025 10:42:57,ini sedih....Note : sekuhara di umum,66,1,0
Hoho,04/22/2025 10:42:58,Note : pria Jepang kdrt ke istri kambojanyaAnyone pls report him,208,1,0
Sugeng Jr.,04/24/2025 07:28:07,"- Kakek Jepang Makoto Okusu, 65 tahun, - Naik sepeda zigzag di tengah jalan, melawan arah, berhenti mendadak saat lampu hijau, hampir tabrakan dengan mobil  - Ganggu pengendara lain, terekam dashcam mobil dan taksi  - Warga bilang udah sering lakukan selama 1–2 tahun  - Awalnya menyangkal bukan dia tapi saudara kembarnya- Ngaku setelah ditunjukkan video oleh polisi  - Alasan: kesal karena ditegur dan diklakson pengemudi mobil - Polisi bawa kakek dan sepedanya- Akhirnya janji tidak akan mengulangi https://www.youtube.com/watch?v=O48k8v5iPI0",29,0,0
Meng Mongmingmong,04/24/2025 07:28:22,"Nauzubillah....😔*artikel jepang di translate*Kasus : pel*cehan s*k*dual sesama anak dibawah umur di jepang, dan tanggapan orang mikir korbannya cuma berbohong...., Jadi bahkan ga mau dengerin cerita gadis 4 tahun ini pas Dil*cehkanTolong doakan adik ini sekarang sudah sembuh kawan2, buat yang katanya bisa bedakan fiksi dan realita, ingat ini anak2 asli, jangan disamain sama fiksi",32,1,0
Hikari Amv,04/24/2025 14:01:35,"Padahal disana juga banyak yg punya fake account, apalagi para gachikoi orng Jepang 🤢",25,0,1
